prv_code;year;elected;p_code;party_name;candidate_orig;p_votes;list_pos
35;2019;0;116;VOX;María de los Ángeles Barroso Santana;64515;6
35;2019;0;116;VOX;Jesús Vicente Galván Sasia;64515;7
35;2019;0;116;VOX;María del Carmen Mata Afonso;64515;8
36;2019;0;10;BLOQUE NACIONALISTA GALEGO;María Carmen da Silva Méndez;39125;1
36;2019;0;10;BLOQUE NACIONALISTA GALEGO;Xesús Ignacio López Carreira;39125;2
36;2019;0;10;BLOQUE NACIONALISTA GALEGO;María do Pilar Xiráldez Outeda;39125;3
36;2019;0;10;BLOQUE NACIONALISTA GALEGO;"Francisco Xabier da Silva Irago ""Kiko da Silva""";39125;4
36;2019;0;10;BLOQUE NACIONALISTA GALEGO;Berta Margarita Roldán Pimentel;39125;5
36;2019;0;10;BLOQUE NACIONALISTA GALEGO;María Olaia Fernández Davila;39125;6
36;2019;0;10;BLOQUE NACIONALISTA GALEGO;Guillerme Vázquez Vázquez;39125;7
36;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Beatríz María Pino Ocampo;23984;1
36;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Javier Alonso Seoane;23984;2
36;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Luis Gil Calzada;23984;3
36;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Rocío Benito Bernal;23984;4
36;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Diana María Otero Mascato;23984;5
36;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Modesto Comesaña Boubeta;23984;6
36;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Vanessa Rodríguez Búa;23984;7
36;2019;0;25;ESCANOS EN BRANCO;Joaquín Francisco Pérez Fernández;692;1
36;2019;0;25;ESCANOS EN BRANCO;María Rosa Álvarez Mascato;692;2
36;2019;0;25;ESCANOS EN BRANCO;Javier Míguez Bello;692;3
36;2019;0;25;ESCANOS EN BRANCO;Dolores Varela Castro;692;4
36;2019;0;25;ESCANOS EN BRANCO;Emilio Cabadas Gonçalves;692;5
36;2019;0;25;ESCANOS EN BRANCO;María Jesús Félez Julve;692;6
36;2019;0;25;ESCANOS EN BRANCO;Mario Cruz Madrona;692;7
36;2019;0;46;MÁS PAÍS-EQUO;Daniel Liceras Pascual;10207;1
36;2019;0;46;MÁS PAÍS-EQUO;Natalia Prieto Fernández;10207;2
36;2019;0;46;MÁS PAÍS-EQUO;José Manuel Ledo Santiso;10207;3
36;2019;0;46;MÁS PAÍS-EQUO;Ruth Vallejo Vidal;10207;4
36;2019;0;46;MÁS PAÍS-EQUO;Julia Cea Cabanelas;10207;5
36;2019;0;46;MÁS PAÍS-EQUO;Sergio Míguez Bello;10207;6
36;2019;0;46;MÁS PAÍS-EQUO;Laura Villaverde Rodríguez;10207;7
36;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Alberto Ivo de Salazar Viñas;4619;1
36;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Amelia Graña Rosales;4619;2
36;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Diego Raul Cordero Santamaría;4619;3
36;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Lorena Daponte Campos;4619;4
36;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Carlos Gómez Cerviño;4619;5
36;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Marta Fernández Torquemada;4619;6
36;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;José Manuel Díaz Iglesias;4619;7
36;2019;0;67;PARTIDO COMUNISTA DOS TRABALLADORESDE GALIZA;Laura Quintillán Núñez;493;1
36;2019;0;67;PARTIDO COMUNISTA DOS TRABALLADORESDE GALIZA;Yuri Domenech González;493;2
36;2019;0;67;PARTIDO COMUNISTA DOS TRABALLADORESDE GALIZA;María Isabel Serrapio Amil;493;3
36;2019;0;67;PARTIDO COMUNISTA DOS TRABALLADORESDE GALIZA;Pablo Mendizábal Recuna;493;4
36;2019;0;67;PARTIDO COMUNISTA DOS TRABALLADORESDE GALIZA;Martín Mascato Galiñanes;493;5
36;2019;0;67;PARTIDO COMUNISTA DOS TRABALLADORESDE GALIZA;Andrea Alonso Sierra;493;6
36;2019;0;67;PARTIDO COMUNISTA DOS TRABALLADORESDE GALIZA;Eduardo da Silva Otero;493;7
36;2019;1;74;EN COMÚN-UNIDAS PODEMOS;Yolanda Díaz Pérez;81041;1
36;2019;0;74;EN COMÚN-UNIDAS PODEMOS;Ángela Rodríguez Martínez;81041;2
36;2019;0;74;EN COMÚN-UNIDAS PODEMOS;Jaime Cabeza Pereiro;81041;3
36;2019;0;74;EN COMÚN-UNIDAS PODEMOS;Verónica Hermida Longa;81041;4
36;2019;0;74;EN COMÚN-UNIDAS PODEMOS;Alberto García Álvarez;81041;5
36;2019;0;74;EN COMÚN-UNIDAS PODEMOS;María Luisa Lores Aguín;81041;6
36;2019;0;74;EN COMÚN-UNIDAS PODEMOS;Juan José Rodríguez Castro;81041;7
36;2019;1;83;PARTIDO POPULAR;María Pilar Ramallo Vázquez;151961;1
36;2019;1;83;PARTIDO POPULAR;Diego José Gago Bugarín;151961;2
36;2019;1;83;PARTIDO POPULAR;Javier Bas Corugeira;151961;3
36;2019;0;83;PARTIDO POPULAR;María Elena Suárez Sarmiento;151961;4
36;2019;0;83;PARTIDO POPULAR;Juan Manuel Constenla Carbón;151961;5
36;2019;0;83;PARTIDO POPULAR;Miguel Ángel García González;151961;6
36;2019;0;83;PARTIDO POPULAR;Ana Cristina Pérez Cabaleiro;151961;7
36;2019;1;91;PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE;María Olga Alonso Suárez;166377;1
36;2019;1;91;PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE;Guillermo Antonio Meijón Couselo;166377;2
36;2019;1;91;PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE;María Angeles Marra Domínguez;166377;3
36;2019;0;91;PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE;Jorge Luis María López;166377;4
36;2019;0;91;PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE;Olga Rodríguez Puga;166377;5
36;2019;0;91;PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE;Diego Cuiña Iglesias;166377;6
36;2019;0;91;PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE;María Pérez Martínez;166377;7
36;2019;0;97;POR UN MUNDO MÁIS XUSTO/POR UN MUNDO MÁSJUSTO;Paloma Escobar Herrero;447;1
36;2019;0;97;POR UN MUNDO MÁIS XUSTO/POR UN MUNDO MÁSJUSTO;Manuel Ogando Fernández;447;2
36;2019;0;97;POR UN MUNDO MÁIS XUSTO/POR UN MUNDO MÁSJUSTO;María Noelia Alonso Domínguez;447;3
36;2019;0;97;POR UN MUNDO MÁIS XUSTO/POR UN MUNDO MÁSJUSTO;Emilio Sestelo Lloves;447;4
36;2019;0;97;POR UN MUNDO MÁIS XUSTO/POR UN MUNDO MÁSJUSTO;Macarena Tornos Martín-Fernández;447;5
36;2019;0;97;POR UN MUNDO MÁIS XUSTO/POR UN MUNDO MÁSJUSTO;Rogelio Barbosa Correa;447;6
36;2019;0;97;POR UN MUNDO MÁIS XUSTO/POR UN MUNDO MÁSJUSTO;Cristina Alonso de Cáceres;447;7
36;2019;0;101;RECORTES CERO-GRUPO VERDE;Divina Pastora Fernández García;790;1
36;2019;0;101;RECORTES CERO-GRUPO VERDE;Manuel Ángel Sánchez Durán;790;2
36;2019;0;101;RECORTES CERO-GRUPO VERDE;María Luisa Martínez Martí;790;3
36;2019;0;101;RECORTES CERO-GRUPO VERDE;Concepción Martínez Martí;790;4
36;2019;0;101;RECORTES CERO-GRUPO VERDE;Matías Villarejo García-Denche;790;5
36;2019;0;101;RECORTES CERO-GRUPO VERDE;María Dolores López Meléndez;790;6
36;2019;0;101;RECORTES CERO-GRUPO VERDE;Mariano Soriano Giménez;790;7
36;2019;0;116;VOX;Antonio Budiño Carballo;38119;1
36;2019;0;116;VOX;Fernando Garrido Fernández;38119;2
36;2019;0;116;VOX;Tomás José Calvar Landín;38119;3
36;2019;0;116;VOX;Mónica Montes López;38119;4
36;2019;0;116;VOX;Yara Gómez Vasconcellos;38119;5
36;2019;0;116;VOX;Sara Silva Senra;38119;6
36;2019;0;116;VOX;Ángel Julio Borja Saura;38119;7
37;2019;0;16;CONTIGO SOMOS DEMOCRACIA;Francisco Antonio Jiménez Rodríguez;229;1
37;2019;0;16;CONTIGO SOMOS DEMOCRACIA;María Esperanza Nevado Martín-Serrano;229;2
37;2019;0;16;CONTIGO SOMOS DEMOCRACIA;Edelmiro Amigo García;229;3
37;2019;0;16;CONTIGO SOMOS DEMOCRACIA;Bárbara Gabriela Gutiérrez Pérez;229;4
37;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;José Antonio Mirón Canelo;16886;1
37;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Jesús Luis de San Antonio Benito;16886;2
37;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Miranda Bravo García;16886;3
37;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;María José Gavilán Sánchez;16886;4
37;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;María Begoña Montero Martín;964;1
37;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Juan Sánchez González;964;2
37;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Ana Sebastián Luque;964;3
37;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Alberto Vega Casero;964;4
37;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Casandra Hernández Polo;196;1
37;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Mario López Pascua;196;2
37;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Gloria Soto Fernández;196;3
37;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Daniel Menéndez López;196;4
37;2019;0;78;UNIDAS PODEMOS;Isabel Muñoz Sánchez;13608;1
37;2019;0;78;UNIDAS PODEMOS;Francisco Javier Herrero Polo;13608;2
37;2019;0;78;UNIDAS PODEMOS;María Ángeles Pérez Nieto;13608;3
37;2019;0;78;UNIDAS PODEMOS;Maximiano Vallejo Llamas;13608;4
37;2019;1;83;PARTIDO POPULAR;José Antonio Bermúdez de Castro Fernández;67715;1
37;2019;1;83;PARTIDO POPULAR;María Jesús Moro Almaraz;67715;2
37;2019;0;83;PARTIDO POPULAR;Pedro Samuel Martín García;67715;3
37;2019;0;83;PARTIDO POPULAR;María del Carmen Familiar García;67715;4
37;2019;0;89;PARTIDO REGIONALISTA DEL PAÍS LEONÉS;Rafael Diego Núñez;322;1
37;2019;0;89;PARTIDO REGIONALISTA DEL PAÍS LEONÉS;Noelia Sonia Contero Lozano;322;2
37;2019;0;89;PARTIDO REGIONALISTA DEL PAÍS LEONÉS;Mónica Virginia López Rojo;322;3
37;2019;0;89;PARTIDO REGIONALISTA DEL PAÍS LEONÉS;Santiago Sánchez Panadero;322;4
37;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;David Serrada Pariente;57481;1
37;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Ana María Muñoz de la Peña González;57481;2
37;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Fidel Juan Francés Sánchez;57481;3
37;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Rosa María Torres Cosme;57481;4
37;2019;0;98;POR UN MUNDO MÁS JUSTO;Sandra de Luis Frade;266;1
37;2019;0;98;POR UN MUNDO MÁS JUSTO;Javier Cascón Coca;266;2
37;2019;0;98;POR UN MUNDO MÁS JUSTO;María de los Ángeles Osorio López;266;3
37;2019;0;98;POR UN MUNDO MÁS JUSTO;Javier de Sande Inyesto;266;4
37;2019;0;102;RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA;María Pilar Aragüés Mainer;306;1
37;2019;0;102;RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA;Luis Antonio Marcos Naveira;306;2
37;2019;0;102;RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA;María Jesús Benedicto Ortiz;306;3
37;2019;0;102;RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA;Carlos Remón Arceiz;306;4
37;2019;0;113;UNIÓN DEL PUEBLO LEONÉS;Miguel Lirio Díaz;286;1
37;2019;0;113;UNIÓN DEL PUEBLO LEONÉS;María Flor de Guadalupe Pérez Martínez;286;2
37;2019;0;113;UNIÓN DEL PUEBLO LEONÉS;Ricardo del Brío González;286;3
37;2019;0;113;UNIÓN DEL PUEBLO LEONÉS;María Lidia Martínez Martín;286;4
37;2019;1;116;VOX;Víctor Guido González Coello de Portugal;34929;1
37;2019;0;116;VOX;Teresa Rodríguez Vidal;34929;2
37;2019;0;116;VOX;Fernando Pablo García Rodríguez;34929;3
37;2019;0;116;VOX;María Bello Navarro;34929;4
38;2019;0;2;AHORA CANARIAS: Alternativa NacionalistaCanaria (ANC) y Unidad del Pueblo;Holy Sunya Díaz Kaas-Nielsen;922;1
38;2019;0;2;AHORA CANARIAS: Alternativa NacionalistaCanaria (ANC) y Unidad del Pueblo;Banessa Bethencourt Mesa;922;2
38;2019;0;2;AHORA CANARIAS: Alternativa NacionalistaCanaria (ANC) y Unidad del Pueblo;Julián Aday Hernández Hernández;922;3
38;2019;0;2;AHORA CANARIAS: Alternativa NacionalistaCanaria (ANC) y Unidad del Pueblo;María Elena Delgado Delgado;922;4
38;2019;0;2;AHORA CANARIAS: Alternativa NacionalistaCanaria (ANC) y Unidad del Pueblo;Gregorio Hernández Hernández;922;5
38;2019;0;2;AHORA CANARIAS: Alternativa NacionalistaCanaria (ANC) y Unidad del Pueblo;María Ithaisa Santana González;922;6
38;2019;0;2;AHORA CANARIAS: Alternativa NacionalistaCanaria (ANC) y Unidad del Pueblo;Eduardo Nacimiento García;922;7
38;2019;1;13;COALICIÓN CANARIA-NUEVA CANARIAS;Ana Mª Oramas González-Moro;76261;1
38;2019;0;13;COALICIÓN CANARIA-NUEVA CANARIAS;Mª Guadalupe González Taño;76261;2
38;2019;0;13;COALICIÓN CANARIA-NUEVA CANARIAS;Flora Marrero Ramos;76261;3
38;2019;0;13;COALICIÓN CANARIA-NUEVA CANARIAS;José Ramón Mora Hernández;76261;4
38;2019;0;13;COALICIÓN CANARIA-NUEVA CANARIAS;Manuel Jorge Pérez;76261;5
38;2019;0;13;COALICIÓN CANARIA-NUEVA CANARIAS;Dulce Mª Gutiérrez González;76261;6
38;2019;0;13;COALICIÓN CANARIA-NUEVA CANARIAS;M. Yonathan Martín Fumero;76261;7
38;2019;0;16;CONTIGO SOMOS DEMOCRACIA;Manuel Marrero Acuña;236;1
38;2019;0;16;CONTIGO SOMOS DEMOCRACIA;Yurena Candelaria Castro Gómez;236;2
38;2019;0;16;CONTIGO SOMOS DEMOCRACIA;Anatael Expósito Pérez;236;3
38;2019;0;16;CONTIGO SOMOS DEMOCRACIA;Carmen Rosa García González;236;4
38;2019;0;16;CONTIGO SOMOS DEMOCRACIA;Cesar Alejandro Vera García;236;5
38;2019;0;16;CONTIGO SOMOS DEMOCRACIA;Sarai Marrero Pérez;236;6
38;2019;0;16;CONTIGO SOMOS DEMOCRACIA;Eduardo Acosta Zamora;236;7
38;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Melisa Rodríguez Hernández;22979;1
38;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;María Ángeles Rodríguez Fernández;22979;2
38;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Alejandro Alonso Díaz;22979;3
38;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Victoria Eugenia Fumero Perdomo;22979;4
38;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;José Moises Fernández Varela;22979;5
38;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Marta Plasencia Gutiérrez;22979;6
38;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Jonatan Hernández Acosta;22979;7
38;2019;0;23;ESCAÑOS EN BLANCO;Mateo Jesús Pérez Marrero;418;1
38;2019;0;23;ESCAÑOS EN BLANCO;María Luisa Machado Romero;418;2
38;2019;0;23;ESCAÑOS EN BLANCO;Ángel David Febles Bancomo;418;3
38;2019;0;23;ESCAÑOS EN BLANCO;Marina Goretti Rodríguez González;418;4
38;2019;0;23;ESCAÑOS EN BLANCO;Prudencio García Mesa;418;5
38;2019;0;23;ESCAÑOS EN BLANCO;María del Carmen Sánchez Bencomo;418;6
38;2019;0;23;ESCAÑOS EN BLANCO;Mateo Alexander Pérez González;418;7
38;2019;0;46;MÁS PAÍS-EQUO;Omar Batista Martín;6583;1
38;2019;0;46;MÁS PAÍS-EQUO;Aranzazu Sarmiento Saiz;6583;2
38;2019;0;46;MÁS PAÍS-EQUO;Ana Gloria Gallardo Mancebo;6583;3
38;2019;0;46;MÁS PAÍS-EQUO;Francisco Javier Duque Serrano;6583;4
38;2019;0;46;MÁS PAÍS-EQUO;Tazirga Guajara González Díaz;6583;5
38;2019;0;46;MÁS PAÍS-EQUO;Víctor Manuel Afonso Feliciano;6583;6
38;2019;0;46;MÁS PAÍS-EQUO;Sandra Yaneth Nieto Barreto;6583;7
38;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Yolanda Morales Pérez;6150;1
38;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Francisco Javier Pérez Herrera;6150;2
38;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;María Candelaria Oval Afonso;6150;3
38;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Isaac Padrón Hernández;6150;4
38;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Amanda María Luís Alemán;6150;5
38;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Eduardo López Reig;6150;6
38;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Victoria Eugenia Colomer Rodríguez;6150;7
38;2019;0;59;PARTIDO COMUNISTA DEL PUEBLO CANARIO;María Tatiana Delgado Plasencia;464;1
38;2019;0;59;PARTIDO COMUNISTA DEL PUEBLO CANARIO;Axerax Trujillo León;464;2
38;2019;0;59;PARTIDO COMUNISTA DEL PUEBLO CANARIO;Ana María Caballero Artiles;464;3
38;2019;0;59;PARTIDO COMUNISTA DEL PUEBLO CANARIO;Eugenio Francisco Padilla Herrera;464;4
38;2019;0;59;PARTIDO COMUNISTA DEL PUEBLO CANARIO;Yesenia González Pestano;464;5
38;2019;0;59;PARTIDO COMUNISTA DEL PUEBLO CANARIO;Antonio Alexis Dorta Macía;464;6
38;2019;0;59;PARTIDO COMUNISTA DEL PUEBLO CANARIO;Mónica Carmen Padilla Herrera;464;7
38;2019;1;78;UNIDAS PODEMOS;Alberto Rodríguez Rodríguez;64613;1
38;2019;0;78;UNIDAS PODEMOS;Fátima González Bello;64613;2
38;2019;0;78;UNIDAS PODEMOS;Patricia Mesa Mederos;64613;3
38;2019;0;78;UNIDAS PODEMOS;Mª del Cristo González del Castillo;64613;4
38;2019;0;78;UNIDAS PODEMOS;Jesús F. Martín Santana;64613;5
38;2019;0;78;UNIDAS PODEMOS;Jesús David Hernández Viña;64613;6
38;2019;0;78;UNIDAS PODEMOS;Judith Giannina Rodríguez Expósito;64613;7
38;2019;1;83;PARTIDO POPULAR;Ana María Zurita Expósito;93434;1
38;2019;1;83;PARTIDO POPULAR;Sebastián Jesús Ledesma Martín;93434;2
38;2019;0;83;PARTIDO POPULAR;Ernesto Aguiar Rodríguez;93434;3
38;2019;0;83;PARTIDO POPULAR;Manuel Luís Torres Herrera;93434;4
38;2019;0;83;PARTIDO POPULAR;Belén Balfagón Santolaria;93434;5
38;2019;0;83;PARTIDO POPULAR;Miguel Ángel González Ortega;93434;6
38;2019;0;83;PARTIDO POPULAR;María del Carmen García Medina;93434;7
38;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Héctor Gómez Hernández;132518;1
38;2019;1;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;María Tamara Raya Rodríguez;132518;2
38;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Héctor Fernándo Izquierdo Triana;132518;3
38;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;María Teresa Gutiérrez Izquierdo;132518;4
38;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Guillermo Herrera Hernández;132518;5
38;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Tania Ávila Brito;132518;6
38;2019;0;94;PARTIDO SOCIALISTA OBRERO ESPAÑOL;Luís Alejandro Beltri Baudet;132518;7
38;2019;0;98;POR UN MUNDO MÁS JUSTO;Manuel Jesús Montesdeoca Navarro;319;1
38;2019;0;98;POR UN MUNDO MÁS JUSTO;Flora Gutiérrez Suárez;319;2
38;2019;0;98;POR UN MUNDO MÁS JUSTO;Moises Hernández Hernández;319;3
38;2019;0;98;POR UN MUNDO MÁS JUSTO;María Beatriz Rodríguez Gutiérrez;319;4
38;2019;0;98;POR UN MUNDO MÁS JUSTO;Rafael Claudio Martín Cárdenes;319;5
38;2019;0;98;POR UN MUNDO MÁS JUSTO;Estefanía del Carmen González Guerra;319;6
38;2019;0;98;POR UN MUNDO MÁS JUSTO;Agoney Alberto Acosta Lorenzo;319;7
38;2019;0;101;RECORTES CERO-GRUPO VERDE;Mª Angustias Rodríguez García;489;1
38;2019;0;101;RECORTES CERO-GRUPO VERDE;Bibiana Fernández Navarrete;489;2
38;2019;0;101;RECORTES CERO-GRUPO VERDE;Mª Carolina Martínez Moristerol;489;3
38;2019;0;101;RECORTES CERO-GRUPO VERDE;Oscar Caballos Martín;489;4
38;2019;0;101;RECORTES CERO-GRUPO VERDE;Santiago Jesús Díaz Delgado;489;5
38;2019;0;101;RECORTES CERO-GRUPO VERDE;Candelaria González González;489;6
38;2019;0;101;RECORTES CERO-GRUPO VERDE;David Concepción Rodríguez;489;7
38;2019;0;114;LOS VERDES;José Ramón Carrillo Rodríguez;1322;1
38;2019;0;114;LOS VERDES;Ana Berta Afonso Martín;1322;2
38;2019;0;114;LOS VERDES;Pedro Antonio García Pérez;1322;3
38;2019;0;114;LOS VERDES;Nuria Espinosa Afonso;1322;4
38;2019;0;114;LOS VERDES;José Luís Recuero González;1322;5
38;2019;0;114;LOS VERDES;Rosa Delia Rodríguez Álvarez;1322;6
38;2019;0;114;LOS VERDES;Feliciano Manuel Espinosa Fumero;1322;7
38;2019;1;116;VOX;Rubén Darío Vega Arias;53491;1
38;2019;0;116;VOX;Alejandro Gómez Rodríguez;53491;2
38;2019;0;116;VOX;Rebeca Martín León;53491;3
38;2019;0;116;VOX;Mª Aránzazu Laverdure Fernández;53491;4
38;2019;0;116;VOX;José Manuel Muñoz García;53491;5
38;2019;0;116;VOX;Zelena María Hormiga Díaz;53491;6
38;2019;0;116;VOX;Juan Barbosa Rodríguez;53491;7
39;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Rubén Gómez González;15609;1
39;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cristina Arienza Rodríguez;15609;2
39;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Ignacio Hernando Manzanedo;15609;3
39;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;María Consolación Saiz de la Mora;15609;4
39;2019;0;18;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Laura Ara Olavarría;15609;5
39;2019;0;23;ESCAÑOS EN BLANCO;Jesús Martínez Torrijos;259;1
39;2019;0;23;ESCAÑOS EN BLANCO;Yolanda Dueñas Barcones;259;2
39;2019;0;23;ESCAÑOS EN BLANCO;Eduardo Díaz Paricio;259;3
39;2019;0;23;ESCAÑOS EN BLANCO;María Isabel Gómez San Segundo;259;4
39;2019;0;23;ESCAÑOS EN BLANCO;Gaudencio Zoppetti Paricio;259;5
39;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Juana Teresa Álvarez Torrús;1856;1
39;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Francisco Javier Pereda Póo;1856;2
39;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Lucía Varea Álvarez;1856;3
39;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Víctor González Ruiz;1856;4
39;2019;0;55;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;Aída Leal Fernández;1856;5
39;2019;0;61;PARTIDO COMUNISTA DE LOS PUEBLOS DEESPAÑA;Eloy Baro Fernández;262;1
39;2019;0;61;PARTIDO COMUNISTA DE LOS PUEBLOS DEESPAÑA;María Celeste Bueno Palazuelos;262;2
39;2019;0;61;PARTIDO COMUNISTA DE LOS PUEBLOS DEESPAÑA;Francisco Menchaca Martín;262;3
39;2019;0;61;PARTIDO COMUNISTA DE LOS PUEBLOS DEESPAÑA;María Elena Revuelta Gómez;262;4
39;2019;0;61;PARTIDO COMUNISTA DE LOS PUEBLOS DEESPAÑA;Miguel Ángel Puertas Morón;262;5
39;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Federico José Saiz Sandoval;247;1
39;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Cristina González Vítores;247;2
39;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Carlos Arribas Velarde;247;3
39;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;Amaya Marín Gutiérrez;247;4
39;2019;0;64;PARTIDO COMUNISTA DE LOS TRABAJADORES DEESPAÑA;David Aguirre Fernández;247;5
39;2019;0;73;PARTIDO LIBERTARIO;Marcos Ordás Expósito;126;1
39;2019;0;73;PARTIDO LIBERTARIO;Judit Miliá Marro;126;2
39;2019;0;73;PARTIDO LIBERTARIO;Miguel Gurrea Ruiz;126;3
39;2019;0;73;PARTIDO LIBERTARIO;María Milagros González Molinero;126;4
39;2019;0;73;PARTIDO LIBERTARIO;Bryan Cobo da Silva;126;5
39;2019;0;78;UNIDAS PODEMOS;Luis del Piñal de Cos;28376;1
39;2019;0;78;UNIDAS PODEMOS;Leticia Martínez Osaba;28376;2
39;2019;0;78;UNIDAS PODEMOS;Elsa María Miguel Gutiérrez;28376;3
39;2019;0;78;UNIDAS PODEMOS;María Cristina Gómez Torre;28376;4
39;2019;0;78;UNIDAS PODEMOS;Aurelio Nieto Segura;28376;5
39;2019;1;83;PARTIDO POPULAR;Diego Movellán Lombilla;84583;1
39;2019;1;83;PARTIDO POPULAR;Elena Castillo López;84583;2
39;2019;0;83;PARTIDO POPULAR;Luisa Fernanda del Val del Río;84583;3
39;2019;0;83;PARTIDO POPULAR;Javier Noriega Gómez;84583;4
